frame	verdict
nbacourt_0552_frame_0003_png.rf.155ec1	lineup
nbacourt_0820_frame_0004_png.rf.5b6c4d	lineup
nbacourt_0925_frame_0004_png.rf.e45bbe	lineup
nbacourt_1126_frame_0005_png.rf.cd79bd	lineup
nbacourt_1226_frame_0006_png.rf.50d65a	lineup
nbacourt_1237_frame_0006_png.rf.65b78e	lineup
nbacourt_1428_frame_0007_png.rf.9de229	lineup
nbacourt_1565_frame_0008_png.rf.a7c4d1	lineup
nbacourt_1628_frame_0009_png.rf.45f992	lineup
nbacourt_2020_frame_0002_png.rf.dd47d7	lineup
nbacourt_0670_frame_0003_png.rf.a77737	lineup
nbacourt_1833_frame_0013_png.rf.375796	no_lineup
nbacourt_0029_frame_0000_png.rf.2d4436	lineup
nbacourt_0050_frame_0000_png.rf.6562ea	lineup
nbacourt_0235_frame_0001_png.rf.7f1150	lineup
nbacourt_0561_frame_0003_png.rf.22e641	lineup
nbacourt_0766_frame_0004_png.rf.1acdae	lineup
nbacourt_1150_frame_0005_png.rf.ec1492	lineup
nbacourt_1290_frame_0006_png.rf.c63b46	lineup
nbacourt_1293_frame_0006_png.rf.cb9d15	lineup
nbacourt_1854_frame_0014_png.rf.09e2a7	lineup
nbacourt_1862_frame_0014_png.rf.34d5a0	lineup
nbacourt_2099_frame_0006_png.rf.ef60e1	lineup
nbacourt_2207_frame_0004_png.rf.52ccbc	lineup
nbacourt_0249_frame_0001_png.rf.92322e	lineup
nbacourt_0678_frame_0003_png.rf.af0c20	lineup
nbacourt_2183_frame_0001_png.rf.eb8a7b	lineup
nbacourt_0488_frame_0002_png.rf.c9ee34	no_lineup
nbacourt_1676_frame_0009_png.rf.ccaecd	lineup
nbacourt_0751_frame_0004_png.rf.0a0adb	lineup
nbacourt_0860_frame_0004_png.rf.871bb8	lineup
nbacourt_0962_frame_0005_png.rf.0d0ec3	lineup
nbacourt_0202_frame_0001_png.rf.5388e7	lineup
nbacourt_0206_frame_0001_png.rf.578463	lineup
nbacourt_0985_frame_0005_png.rf.227c6e	lineup
nbacourt_1447_frame_0007_png.rf.bcc5a1	no_lineup
nbacourt_1942_frame_0021_png.rf.d1dbe5	lineup
nbacourt_0060_frame_0000_png.rf.716ed0	no_lineup
nbacourt_0472_frame_0002_png.rf.b555c6	no_lineup
nbacourt_0693_frame_0003_png.rf.c0fd5b	lineup
nbacourt_0825_frame_0004_png.rf.5f90ef	lineup
nbacourt_0850_frame_0004_png.rf.7952f7	lineup
nbacourt_0853_frame_0004_png.rf.7c7308	lineup
nbacourt_0857_frame_0004_png.rf.82601a	lineup
nbacourt_0998_frame_0005_png.rf.341399	no_lineup
nbacourt_1073_frame_0005_png.rf.9968f5	lineup
nbacourt_1085_frame_0005_png.rf.a9021e	lineup
nbacourt_1091_frame_0005_png.rf.af0d4b	lineup
nbacourt_1139_frame_0005_png.rf.e37fba	lineup
nbacourt_1232_frame_0006_png.rf.5e8642	lineup
nbacourt_1630_frame_0009_png.rf.4dd1e0	lineup
nbacourt_1689_frame_0009_png.rf.f41630	lineup
nbacourt_1874_frame_0014_png.rf.c55905	lineup
nbacourt_1231_frame_0006_png.rf.5e31a2	lineup
nbacourt_1966_frame_0030_png.rf.e95ffc	lineup
nbacourt_0316_frame_0001_png.rf.f5c821	lineup
nbacourt_1691_frame_0009_png.rf.fe7bdc	lineup
nbacourt_2076_frame_0006_png.rf.10d537	lineup
nbacourt_0230_frame_0001_png.rf.7851f6	lineup
nbacourt_1063_frame_0005_png.rf.89dd80	lineup
nbacourt_1667_frame_0009_png.rf.b55a2e	no_lineup
nbacourt_1719_frame_0010_png.rf.71da8b	no_lineup
nbacourt_0283_frame_0001_png.rf.b870b0	lineup
nbacourt_1941_frame_0021_png.rf.2e6dc5	lineup
nbacourt_0011_frame_0000_png.rf.1a02b3	lineup
nbacourt_0101_frame_0000_png.rf.bea62e	lineup
nbacourt_0907_frame_0004_png.rf.c6a82e	lineup
nbacourt_1011_frame_0005_png.rf.499dfc	no_lineup
nbacourt_1398_frame_0007_png.rf.58d5e8	lineup
nbacourt_1637_frame_0009_png.rf.6909f9	lineup
nbacourt_1716_frame_0010_png.rf.697ea1	lineup
nbacourt_1915_frame_0018_png.rf.b7ef11	lineup
nbacourt_2083_frame_0006_png.rf.88fe90	lineup
nbacourt_1094_frame_0005_png.rf.b1d06c	lineup
nbacourt_0187_frame_0001_png.rf.405da2	lineup
nbacourt_1143_frame_0005_png.rf.e5e290	lineup
nbacourt_1839_frame_0013_png.rf.69e7e0	no_lineup
nbacourt_0343_frame_0002_png.rf.0fbe10	no_lineup
nbacourt_0342_frame_0002_png.rf.0f124c	no_lineup
nbacourt_0348_frame_0002_png.rf.1481b1	no_lineup
nbacourt_0759_frame_0004_png.rf.14129c	no_lineup
nbacourt_0838_frame_0004_png.rf.6de375	no_lineup
nbacourt_0875_frame_0004_png.rf.9b9f31	lineup
nbacourt_1109_frame_0005_png.rf.be00a0	lineup
nbacourt_1388_frame_0007_png.rf.470bcc	lineup
nbacourt_2046_frame_0004_png.rf.8aeb5f	lineup
nbacourt_1520_frame_0008_png.rf.33b0cd	lineup
nbacourt_1563_frame_0008_png.rf.a379a2	lineup
nbacourt_1803_frame_0012_png.rf.15e8ba	lineup
nbacourt_0061_frame_0000_png.rf.72768e	lineup
nbacourt_0430_frame_0002_png.rf.876e09	lineup
nbacourt_0659_frame_0003_png.rf.9879db	lineup
nbacourt_0819_frame_0004_png.rf.5b572c	no_lineup
nbacourt_0983_frame_0005_png.rf.20c90f	lineup
nbacourt_1101_frame_0005_png.rf.b62948	lineup
nbacourt_1257_frame_0006_png.rf.8b11a1	lineup
nbacourt_1301_frame_0006_png.rf.d38bfa	lineup
nbacourt_1365_frame_0007_png.rf.297cec	lineup
nbacourt_1950_frame_0024_png.rf.09450c	lineup
nbacourt_2003_frame_0001_png.rf.c43b94	lineup
nbacourt_2124_frame_0008_png.rf.d94c73	no_lineup
nbacourt_0587_frame_0003_png.rf.41fb1f	lineup
nbacourt_0049_frame_0000_png.rf.6009ae	lineup
nbacourt_0402_frame_0002_png.rf.5e2408	no_lineup
nbacourt_1946_frame_0023_png.rf.5d8308	no_lineup
nbacourt_1996_frame_0001_png.rf.78ad44	no_lineup
nbacourt_2001_frame_0001_png.rf.ba44ef	no_lineup
nbacourt_2062_frame_0005_png.rf.144373	lineup
nbacourt_0599_frame_0003_png.rf.51ef17	lineup
nbacourt_1529_frame_0008_png.rf.483ca1	no_lineup
nbacourt_2149_frame_0012_png.rf.9179ff	lineup
nbacourt_0111_frame_0000_png.rf.ceebf8	no_lineup
nbacourt_0217_frame_0001_png.rf.64440e	lineup
nbacourt_0596_frame_0003_png.rf.4b4e51	lineup
nbacourt_0731_frame_0003_png.rf.e9c779	lineup
nbacourt_1187_frame_0006_png.rf.12e8e5	no_lineup
nbacourt_1702_frame_0010_png.rf.21800c	lineup
nbacourt_2107_frame_0007_png.rf.79ffca	lineup
nbacourt_1218_frame_0006_png.rf.4a0851	lineup
nbacourt_1392_frame_0007_png.rf.4ea6b8	lineup
nbacourt_2235_frame_0008_png.rf.b35723	lineup
nbacourt_0452_frame_0002_png.rf.a3215c	no_lineup
nbacourt_0647_frame_0003_png.rf.85a207	lineup
nbacourt_1869_frame_0014_png.rf.96275f	no_lineup
nbacourt_1402_frame_0007_png.rf.644b7a	lineup
nbacourt_1881_frame_0015_png.rf.903d5c	lineup
nbacourt_2201_frame_0004_png.rf.03c7c7	no_lineup
nbacourt_0286_frame_0001_png.rf.bddf75	lineup
nbacourt_0309_frame_0001_png.rf.e9382c	lineup
nbacourt_0406_frame_0002_png.rf.68fa6a	lineup
nbacourt_0702_frame_0003_png.rf.c718c2	lineup
nbacourt_1031_frame_0005_png.rf.6555b7	lineup
nbacourt_1621_frame_0009_png.rf.36d2da	lineup
nbacourt_1658_frame_0009_png.rf.92d88f	lineup
nbacourt_1947_frame_0023_png.rf.5fe85b	lineup
nbacourt_2137_frame_0010_png.rf.123aa8	lineup
nbacourt_0703_frame_0003_png.rf.c71b7f	lineup
nbacourt_1619_frame_0009_png.rf.3437b7	lineup
nbacourt_0035_frame_0000_png.rf.391db3	lineup
nbacourt_0102_frame_0000_png.rf.c08217	lineup
nbacourt_0119_frame_0000_png.rf.e0dcea	no_lineup
nbacourt_0412_frame_0002_png.rf.6e9d7d	lineup
nbacourt_1057_frame_0005_png.rf.852100	lineup
nbacourt_1074_frame_0005_png.rf.9b125c	lineup
nbacourt_1262_frame_0006_png.rf.929684	lineup
nbacourt_1558_frame_0008_png.rf.8bbeb5	lineup
nbacourt_1660_frame_0009_png.rf.9f7564	no_lineup
nbacourt_1959_frame_0028_png.rf.3dadca	lineup
nbacourt_2110_frame_0007_png.rf.8573f8	lineup
nbacourt_0485_frame_0002_png.rf.c5497a	no_lineup
nbacourt_1567_frame_0008_png.rf.a9b1b1	no_lineup
nbacourt_0836_frame_0004_png.rf.6cf3e8	lineup
nbacourt_1049_frame_0005_png.rf.7b82ed	lineup
nbacourt_2114_frame_0007_png.rf.e6736a	lineup
nbacourt_1385_frame_0007_png.rf.428460	lineup
nbacourt_2060_frame_0005_png.rf.00c43a	lineup
nbacourt_0005_frame_0000_png.rf.0d16c8	lineup
nbacourt_0300_frame_0001_png.rf.d9d6aa	lineup
nbacourt_0354_frame_0002_png.rf.260540	lineup
nbacourt_1685_frame_0009_png.rf.ea0350	lineup
nbacourt_1824_frame_0012_png.rf.d971c5	lineup
nbacourt_0746_frame_0004_png.rf.04b1be	lineup
nbacourt_0803_frame_0004_png.rf.490857	lineup
nbacourt_1445_frame_0007_png.rf.b50764	lineup
nbacourt_1494_frame_0008_png.rf.097566	lineup
nbacourt_0755_frame_0004_png.rf.110fe3	lineup
nbacourt_0841_frame_0004_png.rf.717159	lineup
nbacourt_1532_frame_0008_png.rf.4bd183	lineup
nbacourt_1787_frame_0011_png.rf.b792ea	lineup
nbacourt_1268_frame_0006_png.rf.a1983e	no_lineup
nbacourt_0053_frame_0000_png.rf.68a19a	no_lineup
nbacourt_0608_frame_0003_png.rf.5aeeb7	lineup
nbacourt_0961_frame_0005_png.rf.0ce324	no_lineup
nbacourt_1348_frame_0007_png.rf.0d9146	lineup
nbacourt_1466_frame_0007_png.rf.db9940	lineup
nbacourt_1815_frame_0012_png.rf.988c71	lineup
nbacourt_0816_frame_0004_png.rf.5861f1	lineup
nbacourt_0297_frame_0001_png.rf.d31109	no_lineup
nbacourt_1433_frame_0007_png.rf.a1e89b	lineup
nbacourt_1545_frame_0008_png.rf.6e0878	lineup
nbacourt_1649_frame_0009_png.rf.85e7cd	lineup
nbacourt_1796_frame_0011_png.rf.e12f7e	lineup
nbacourt_1998_frame_0001_png.rf.b1af95	no_lineup
nbacourt_0525_frame_0002_png.rf.f57c59	lineup
nbacourt_1725_frame_0010_png.rf.8719f5	lineup
nbacourt_1316_frame_0006_png.rf.e5ec00	lineup
nbacourt_1601_frame_0008_png.rf.fc2ed5	lineup
nbacourt_0640_frame_0003_png.rf.7fb988	lineup
nbacourt_0471_frame_0002_png.rf.b519c5	lineup
nbacourt_0687_frame_0003_png.rf.b96cc2	lineup
nbacourt_1079_frame_0005_png.rf.a586aa	lineup
nbacourt_1748_frame_0010_png.rf.de4d26	no_lineup
nbacourt_1759_frame_0011_png.rf.1eccd5	lineup
nbacourt_2007_frame_0002_png.rf.069a8f	lineup
nbacourt_0074_frame_0000_png.rf.8b28d4	no_lineup
nbacourt_0680_frame_0003_png.rf.b08e5a	lineup
nbacourt_0943_frame_0004_png.rf.f7faff	lineup
nbacourt_1115_frame_0005_png.rf.c37e12	no_lineup
nbacourt_1709_frame_0010_png.rf.4f30e0	lineup
nbacourt_2129_frame_0009_png.rf.88b9b1	lineup
nbacourt_0752_frame_0004_png.rf.0b88c7	no_lineup
nbacourt_1925_frame_0019_png.rf.766d03	no_lineup
nbacourt_0033_frame_0000_png.rf.381a8f	lineup
nbacourt_0051_frame_0000_png.rf.65bbca	no_lineup
nbacourt_0306_frame_0001_png.rf.e656db	lineup
nbacourt_0490_frame_0002_png.rf.ccf97c	no_lineup
nbacourt_0916_frame_0004_png.rf.d5ee98	lineup
nbacourt_0992_frame_0005_png.rf.2dbf7d	no_lineup
nbacourt_1334_frame_0006_png.rf.fe2953	lineup
nbacourt_1394_frame_0007_png.rf.532790	lineup
nbacourt_1431_frame_0007_png.rf.a06fd8	lineup
nbacourt_1488_frame_0007_png.rf.fb7464	lineup
nbacourt_1616_frame_0009_png.rf.2f0a33	lineup
nbacourt_1808_frame_0012_png.rf.477a29	no_lineup
nbacourt_1981_frame_0000_png.rf.2ae882	lineup
nbacourt_2103_frame_0007_png.rf.2f3a3b	lineup
nbacourt_2213_frame_0005_png.rf.4b06dd	lineup
nbacourt_0352_frame_0002_png.rf.21a655	lineup
nbacourt_0467_frame_0002_png.rf.b01221	lineup
nbacourt_0688_frame_0003_png.rf.bb4791	lineup
nbacourt_1505_frame_0008_png.rf.19e900	lineup
nbacourt_0270_frame_0001_png.rf.af84cb	lineup
nbacourt_1146_frame_0005_png.rf.e908b0	lineup
nbacourt_2009_frame_0002_png.rf.5e47a1	lineup
nbacourt_2140_frame_0010_png.rf.a94a1b	lineup
nbacourt_2259_frame_0022_png.rf.6957f5	lineup
nbacourt_0239_frame_0001_png.rf.85e5a7	no_lineup
nbacourt_0394_frame_0002_png.rf.5651ba	lineup
nbacourt_0421_frame_0002_png.rf.78ac7f	no_lineup
nbacourt_0518_frame_0002_png.rf.e9f0ad	no_lineup
nbacourt_0543_frame_0003_png.rf.0e78f7	no_lineup
nbacourt_0592_frame_0003_png.rf.491c15	lineup
nbacourt_0728_frame_0003_png.rf.e038b7	no_lineup
nbacourt_0839_frame_0004_png.rf.6fbdb3	lineup
nbacourt_1100_frame_0005_png.rf.b59cdc	lineup
nbacourt_1129_frame_0005_png.rf.d31059	lineup
nbacourt_1208_frame_0006_png.rf.402409	lineup
nbacourt_1287_frame_0006_png.rf.c495d6	lineup
nbacourt_1701_frame_0010_png.rf.20af43	lineup
nbacourt_2238_frame_0009_png.rf.d9ee29	lineup
nbacourt_1861_frame_0014_png.rf.252659	lineup
nbacourt_1434_frame_0007_png.rf.a3980e	lineup
nbacourt_1053_frame_0005_png.rf.80190c	lineup
nbacourt_1054_frame_0005_png.rf.8050d7	lineup
nbacourt_1878_frame_0015_png.rf.0fe116	lineup
nbacourt_1975_frame_0035_png.rf.65b646	lineup
nbacourt_0020_frame_0000_png.rf.20dcc5	no_lineup
nbacourt_0210_frame_0001_png.rf.597f9c	lineup
nbacourt_0577_frame_0003_png.rf.36bf36	lineup
nbacourt_0732_frame_0003_png.rf.edff90	lineup
nbacourt_1135_frame_0005_png.rf.d9e3c9	lineup
nbacourt_1206_frame_0006_png.rf.38df5a	lineup
nbacourt_1654_frame_0009_png.rf.8a1d1f	lineup
nbacourt_0069_frame_0000_png.rf.82603c	lineup
nbacourt_1523_frame_0008_png.rf.3f6b85	lineup
nbacourt_0116_frame_0000_png.rf.dc2d38	no_lineup
nbacourt_0144_frame_0001_png.rf.041c17	no_lineup
nbacourt_0172_frame_0001_png.rf.2fbce0	lineup
nbacourt_0311_frame_0001_png.rf.eb9951	lineup
nbacourt_0941_frame_0004_png.rf.f67539	lineup
nbacourt_1076_frame_0005_png.rf.a26781	lineup
nbacourt_1214_frame_0006_png.rf.4559cf	lineup
nbacourt_1483_frame_0007_png.rf.f754bf	lineup
nbacourt_1604_frame_0008_png.rf.fe8939	lineup
nbacourt_1682_frame_0009_png.rf.e50592	no_lineup
nbacourt_1693_frame_0010_png.rf.14ddb3	lineup
nbacourt_1733_frame_0010_png.rf.a6e78f	lineup
nbacourt_1973_frame_0033_png.rf.619944	lineup
nbacourt_1461_frame_0007_png.rf.d25ba4	lineup
nbacourt_0556_frame_0003_png.rf.1d05bd	lineup
nbacourt_1556_frame_0008_png.rf.83e918	lineup
nbacourt_1655_frame_0009_png.rf.8dd644	lineup
nbacourt_2086_frame_0006_png.rf.a9f7ac	lineup
nbacourt_1517_frame_0008_png.rf.302267	no_lineup
nbacourt_1350_frame_0007_png.rf.107a06	lineup
nbacourt_0174_frame_0001_png.rf.332dc7	lineup
nbacourt_0350_frame_0002_png.rf.1c9ca5	no_lineup
nbacourt_0707_frame_0003_png.rf.cccb7e	lineup
nbacourt_0862_frame_0004_png.rf.8a8f9c	no_lineup
nbacourt_1498_frame_0008_png.rf.0f8c88	lineup
nbacourt_1768_frame_0011_png.rf.5d7c4a	lineup
nbacourt_1879_frame_0015_png.rf.276375	lineup
nbacourt_0137_frame_0000_png.rf.fb20a7	lineup
nbacourt_1738_frame_0010_png.rf.b757a9	no_lineup
nbacourt_2168_frame_0032_png.rf.c6782d	no_lineup
nbacourt_0103_frame_0000_png.rf.c09147	lineup
nbacourt_0082_frame_0000_png.rf.a20b71	lineup
nbacourt_0639_frame_0003_png.rf.7f74ba	lineup
nbacourt_1080_frame_0005_png.rf.a5c205	lineup
nbacourt_1259_frame_0006_png.rf.904a96	lineup
nbacourt_1632_frame_0009_png.rf.55e283	lineup
nbacourt_2220_frame_0006_png.rf.13b0b0	lineup
nbacourt_0720_frame_0003_png.rf.d8bcd3	lineup
nbacourt_1369_frame_0007_png.rf.30d294	lineup
nbacourt_0052_frame_0000_png.rf.687e6e	lineup
nbacourt_0207_frame_0001_png.rf.584ec8	lineup
nbacourt_0424_frame_0002_png.rf.83f728	no_lineup
nbacourt_0440_frame_0002_png.rf.8d44fd	lineup
nbacourt_0462_frame_0002_png.rf.ad9378	lineup
nbacourt_0646_frame_0003_png.rf.84e6c7	lineup
nbacourt_0664_frame_0003_png.rf.a01cf9	no_lineup
nbacourt_0929_frame_0004_png.rf.e708db	lineup
nbacourt_0991_frame_0005_png.rf.2d2dca	lineup
nbacourt_1032_frame_0005_png.rf.66fac9	no_lineup
nbacourt_1408_frame_0007_png.rf.77042a	lineup
nbacourt_2095_frame_0006_png.rf.e5f2f1	lineup
nbacourt_2187_frame_0002_png.rf.224f6d	lineup
nbacourt_2236_frame_0009_png.rf.9aea8d	lineup
nbacourt_2252_frame_0011_png.rf.81dfd1	lineup
nbacourt_0031_frame_0000_png.rf.32d491	lineup
nbacourt_0165_frame_0001_png.rf.1ed5d7	no_lineup
nbacourt_0521_frame_0002_png.rf.ec3976	lineup
nbacourt_1441_frame_0007_png.rf.b02df9	lineup
nbacourt_1834_frame_0013_png.rf.3b2b9c	no_lineup
nbacourt_0182_frame_0001_png.rf.3b348b	lineup
nbacourt_1680_frame_0009_png.rf.e18851	lineup
nbacourt_0087_frame_0000_png.rf.aafe22	no_lineup
nbacourt_0407_frame_0002_png.rf.691dcd	lineup
nbacourt_0656_frame_0003_png.rf.957d8c	lineup
nbacourt_0713_frame_0003_png.rf.d29903	lineup
nbacourt_1391_frame_0007_png.rf.4cfae2	lineup
nbacourt_1579_frame_0008_png.rf.c66bed	lineup
nbacourt_1678_frame_0009_png.rf.d19199	lineup
nbacourt_1848_frame_0013_png.rf.bcbec9	lineup
nbacourt_0153_frame_0001_png.rf.0d759a	lineup
nbacourt_0156_frame_0001_png.rf.11d7b0	lineup
nbacourt_1894_frame_0016_png.rf.f3a272	lineup
nbacourt_0096_frame_0000_png.rf.b443f4	no_lineup
nbacourt_0189_frame_0001_png.rf.41d7ae	lineup
nbacourt_0247_frame_0001_png.rf.91ec9a	lineup
nbacourt_0317_frame_0001_png.rf.f76a90	lineup
nbacourt_0362_frame_0002_png.rf.337564	lineup
nbacourt_0387_frame_0002_png.rf.4dece8	lineup
nbacourt_0497_frame_0002_png.rf.d9e352	lineup
nbacourt_0545_frame_0003_png.rf.0f3c88	no_lineup
nbacourt_0700_frame_0003_png.rf.c6da64	lineup
nbacourt_0738_frame_0003_png.rf.f8000c	lineup
nbacourt_1140_frame_0005_png.rf.e3f558	lineup
nbacourt_1463_frame_0007_png.rf.d582d7	lineup
nbacourt_1656_frame_0009_png.rf.8f4715	lineup
nbacourt_1674_frame_0009_png.rf.c43ebf	lineup
nbacourt_1798_frame_0011_png.rf.eea78a	no_lineup
nbacourt_1980_frame_0000_png.rf.1fc48a	no_lineup
nbacourt_2056_frame_0004_png.rf.c870c8	lineup
nbacourt_2113_frame_0007_png.rf.dacd76	lineup
nbacourt_1784_frame_0011_png.rf.ace84d	no_lineup
nbacourt_0709_frame_0003_png.rf.ce92ff	lineup
nbacourt_1473_frame_0007_png.rf.e953d0	lineup
nbacourt_1661_frame_0009_png.rf.9f9448	lineup
nbacourt_0563_frame_0003_png.rf.264dc6	lineup
nbacourt_0598_frame_0003_png.rf.4f242b	lineup
nbacourt_0684_frame_0003_png.rf.b696e1	no_lineup
nbacourt_0890_frame_0004_png.rf.ac05ec	lineup
nbacourt_1117_frame_0005_png.rf.c7ccbb	lineup
nbacourt_1203_frame_0006_png.rf.35f910	lineup
nbacourt_1260_frame_0006_png.rf.90951a	lineup
nbacourt_1548_frame_0008_png.rf.73168b	no_lineup
nbacourt_2203_frame_0004_png.rf.1e2f90	lineup
nbacourt_0028_frame_0000_png.rf.2bc8e2	lineup
nbacourt_1805_frame_0012_png.rf.209107	lineup
nbacourt_0896_frame_0004_png.rf.b185a7	lineup
nbacourt_2008_frame_0002_png.rf.136161	no_lineup
nbacourt_1893_frame_0016_png.rf.dec6ba	lineup
nbacourt_0454_frame_0002_png.rf.a3b95e	lineup
nbacourt_1359_frame_0007_png.rf.21d5d2	lineup
nbacourt_1458_frame_0007_png.rf.ca7146	lineup
nbacourt_0136_frame_0000_png.rf.fa1f9d	no_lineup
nbacourt_0537_frame_0003_png.rf.01d924	lineup
nbacourt_0584_frame_0003_png.rf.3c8c32	lineup
nbacourt_1205_frame_0006_png.rf.36c3ce	lineup
nbacourt_1897_frame_0017_png.rf.188aa8	lineup
nbacourt_2186_frame_0002_png.rf.205c4e	lineup
nbacourt_0257_frame_0001_png.rf.9f9a80	lineup
nbacourt_1161_frame_0005_png.rf.f452f2	lineup
nbacourt_2121_frame_0008_png.rf.a745c9	lineup
nbacourt_0373_frame_0002_png.rf.3f33ad	lineup
nbacourt_0500_frame_0002_png.rf.dd050d	no_lineup
nbacourt_0511_frame_0002_png.rf.e48e10	lineup
nbacourt_0562_frame_0003_png.rf.249fe9	lineup
nbacourt_0960_frame_0005_png.rf.0bd799	lineup
nbacourt_1044_frame_0005_png.rf.78a9b9	lineup
nbacourt_1048_frame_0005_png.rf.7b5a55	lineup
nbacourt_1077_frame_0005_png.rf.a44844	lineup
nbacourt_1383_frame_0007_png.rf.3ffc55	lineup
nbacourt_1424_frame_0007_png.rf.9bed39	lineup
nbacourt_1485_frame_0007_png.rf.f88061	lineup
nbacourt_1493_frame_0008_png.rf.04cc93	lineup
nbacourt_1540_frame_0008_png.rf.5f17ba	lineup
nbacourt_1836_frame_0013_png.rf.43a9b2	lineup
nbacourt_1930_frame_0019_png.rf.bb8a27	lineup
nbacourt_1972_frame_0033_png.rf.3b5796	lineup
nbacourt_0139_frame_0000_png.rf.ff1276	no_lineup
nbacourt_0146_frame_0001_png.rf.0553b0	no_lineup
nbacourt_0175_frame_0001_png.rf.3533e3	lineup
nbacourt_0177_frame_0001_png.rf.375c03	no_lineup
nbacourt_0201_frame_0001_png.rf.51d759	lineup
nbacourt_1164_frame_0005_png.rf.f82288	lineup
nbacourt_1526_frame_0008_png.rf.44c111	lineup
nbacourt_0122_frame_0000_png.rf.e64600	lineup
nbacourt_0204_frame_0001_png.rf.54b766	lineup
nbacourt_0508_frame_0002_png.rf.e2ddf3	lineup
nbacourt_0696_frame_0003_png.rf.c38015	no_lineup
nbacourt_0827_frame_0004_png.rf.6081e1	lineup
nbacourt_0869_frame_0004_png.rf.91646a	lineup
nbacourt_1378_frame_0007_png.rf.3a3aa1	no_lineup
nbacourt_1618_frame_0009_png.rf.32dfaa	lineup
nbacourt_1703_frame_0010_png.rf.235e23	lineup
nbacourt_1749_frame_0010_png.rf.df33f9	no_lineup
nbacourt_1818_frame_0012_png.rf.ba4f29	lineup
nbacourt_1841_frame_0013_png.rf.7d6661	lineup
nbacourt_1889_frame_0016_png.rf.852b95	lineup
nbacourt_2160_frame_0015_png.rf.6a4ec9	lineup
nbacourt_2177_frame_0001_png.rf.235274	lineup
nbacourt_0844_frame_0004_png.rf.73b35c	lineup
nbacourt_1324_frame_0006_png.rf.eebc8c	lineup
nbacourt_2051_frame_0004_png.rf.9cde2b	lineup
nbacourt_0339_frame_0002_png.rf.0cb004	lineup
nbacourt_0580_frame_0003_png.rf.3a447b	lineup
nbacourt_1534_frame_0008_png.rf.57646e	lineup
nbacourt_0523_frame_0002_png.rf.ef74cf	lineup
nbacourt_0611_frame_0003_png.rf.5dc782	no_lineup
nbacourt_1043_frame_0005_png.rf.763d08	lineup
nbacourt_1174_frame_0005_png.rf.ff59f5	lineup
nbacourt_0185_frame_0001_png.rf.3dd537	lineup
nbacourt_0369_frame_0002_png.rf.3ac07c	no_lineup
nbacourt_0851_frame_0004_png.rf.7a9091	no_lineup
nbacourt_1635_frame_0009_png.rf.5fe3ac	lineup
nbacourt_1776_frame_0011_png.rf.830792	lineup
nbacourt_0360_frame_0002_png.rf.310a2a	lineup
nbacourt_0441_frame_0002_png.rf.8f06e7	no_lineup
nbacourt_0594_frame_0003_png.rf.4abe5a	lineup
nbacourt_0804_frame_0004_png.rf.497932	lineup
nbacourt_0924_frame_0004_png.rf.e09be4	lineup
nbacourt_1030_frame_0005_png.rf.63ff8d	lineup
nbacourt_1622_frame_0009_png.rf.36e4ca	lineup
nbacourt_1903_frame_0017_png.rf.9163b7	lineup
nbacourt_2025_frame_0003_png.rf.40520f	lineup
nbacourt_2000_frame_0001_png.rf.b948be	lineup
nbacourt_0735_frame_0003_png.rf.ef835a	lineup
nbacourt_1320_frame_0006_png.rf.e93985	lineup
nbacourt_1623_frame_0009_png.rf.384441	lineup
nbacourt_1642_frame_0009_png.rf.74bc4d	lineup
nbacourt_0203_frame_0001_png.rf.54812f	lineup
nbacourt_1641_frame_0009_png.rf.734c2a	lineup
nbacourt_1715_frame_0010_png.rf.681aaa	lineup
nbacourt_2058_frame_0004_png.rf.e81c35	lineup
nbacourt_0443_frame_0002_png.rf.912f96	lineup
nbacourt_0541_frame_0003_png.rf.0ac979	no_lineup
nbacourt_0581_frame_0003_png.rf.3b8a13	lineup
nbacourt_0712_frame_0003_png.rf.d22f49	no_lineup
nbacourt_1555_frame_0008_png.rf.83bed3	lineup
nbacourt_0824_frame_0004_png.rf.5ef297	no_lineup
nbacourt_1710_frame_0010_png.rf.563b27	lineup
nbacourt_2059_frame_0004_png.rf.eb5bcb	no_lineup
nbacourt_0310_frame_0001_png.rf.eb09a8	lineup
nbacourt_1305_frame_0006_png.rf.d63fc1	no_lineup
nbacourt_0579_frame_0003_png.rf.38b374	lineup
nbacourt_0620_frame_0003_png.rf.681456	lineup
nbacourt_0653_frame_0003_png.rf.926e56	lineup
nbacourt_0846_frame_0004_png.rf.7418cb	lineup
nbacourt_0729_frame_0003_png.rf.e0be30	no_lineup
nbacourt_1270_frame_0006_png.rf.a23ae1	lineup
nbacourt_0092_frame_0000_png.rf.b37d02	lineup
nbacourt_0107_frame_0000_png.rf.c40c1f	lineup
nbacourt_0771_frame_0004_png.rf.1fb205	no_lineup
nbacourt_0773_frame_0004_png.rf.220d82	lineup
nbacourt_0792_frame_0004_png.rf.3e951c	lineup
nbacourt_1179_frame_0006_png.rf.041aac	lineup
nbacourt_1312_frame_0006_png.rf.e132a0	lineup
nbacourt_1418_frame_0007_png.rf.8913b6	no_lineup
nbacourt_1566_frame_0008_png.rf.a90351	lineup
nbacourt_1923_frame_0019_png.rf.3e216e	lineup
nbacourt_2006_frame_0001_png.rf.f5db19	lineup
